X,Y,OBJECT_ID,KODE_DESA,DESA,KODE,PROVINSI,KAB_KOTA,KECAMATAN,DESA_KELUR,JUMLAH_PEN,Nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,POSITIF,Meninggal,Month,Year,Month_Year
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0,0,Apr,"2020",Apr_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0,0,May,"2020",May_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,7,0,Jun,"2020",Jun_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,10,0,Jul,"2020",Jul_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,11,0,Aug,"2020",Aug_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,84,0,Sep,"2020",Sep_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,149,2,Oct,"2020",Oct_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,201,2,Nov,"2020",Nov_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,254,2,Dec,"2020",Dec_2020
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,348,2,Jan,"2021",Jan_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,425,3,Feb,"2021",Feb_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,467,4,Mar,"2021",Mar_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,497,4,Apr,"2021",Apr_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,526,5,May,"2021",May_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,624,5,Jun,"2021",Jun_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,949,7,Jul,"2021",Jul_2021
-3625325.37296814,681051.684206955,25534,"3174031005",KUNINGAN BARAT,317403,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15788,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,982,9,Aug,"2021",Aug_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,2,0,Mar,"2020",Mar_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,9,1,Apr,"2020",Apr_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,10,2,May,"2020",May_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,23,2,Jun,"2020",Jun_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,41,2,Jul,"2020",Jul_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,97,2,Aug,"2020",Aug_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,184,4,Sep,"2020",Sep_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,259,7,Oct,"2020",Oct_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,365,8,Nov,"2020",Nov_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,545,13,Dec,"2020",Dec_2020
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,900,18,Jan,"2021",Jan_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,1184,25,Feb,"2021",Feb_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,1353,29,Mar,"2021",Mar_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,1463,30,Apr,"2021",Apr_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,1532,32,May,"2021",May_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,1837,34,Jun,"2021",Jun_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,2743,46,Jul,"2021",Jul_2021
-3622537.55351106,674171.752323637,25535,"3174041001",PASAR MINGGU,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,30208,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,2890,49,Aug,"2021",Aug_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,2,0,Mar,"2020",Mar_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,10,2,Apr,"2020",Apr_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,11,2,May,"2020",May_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,12,2,Jun,"2020",Jun_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,21,2,Jul,"2020",Jul_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,106,4,Aug,"2020",Aug_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,209,7,Sep,"2020",Sep_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,260,8,Oct,"2020",Oct_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,353,8,Nov,"2020",Nov_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,486,9,Dec,"2020",Dec_2020
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,737,12,Jan,"2021",Jan_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,1027,15,Feb,"2021",Feb_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,1175,16,Mar,"2021",Mar_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,1291,17,Apr,"2021",Apr_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,1346,18,May,"2021",May_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,1731,19,Jun,"2021",Jun_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,2729,29,Jul,"2021",Jul_2021
-3626051.48156557,673738.292133483,25537,"3174041003",CILANDAK TIMUR,317404,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,31320,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,2857,31,Aug,"2021",Aug_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,10,1,Mar,"2020",Mar_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,30,8,Apr,"2020",Apr_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,41,9,May,"2020",May_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,51,9,Jun,"2020",Jun_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,68,9,Jul,"2020",Jul_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,103,9,Aug,"2020",Aug_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,224,9,Sep,"2020",Sep_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,358,9,Oct,"2020",Oct_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,552,12,Nov,"2020",Nov_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,829,17,Dec,"2020",Dec_2020
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,1360,23,Jan,"2021",Jan_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,1746,29,Feb,"2021",Feb_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,1997,34,Mar,"2021",Mar_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,2178,35,Apr,"2021",Apr_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,2348,41,May,"2021",May_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,3017,47,Jun,"2021",Jun_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,4547,59,Jul,"2021",Jul_2021
-3630621.94548175,675392.336662334,25543,"3174051002",PONDOK PINANG,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,67733,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,4734,71,Aug,"2021",Aug_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,2,0,Mar,"2020",Mar_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,13,0,Apr,"2020",Apr_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,26,0,May,"2020",May_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,51,0,Jun,"2020",Jun_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,93,2,Jul,"2020",Jul_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,120,2,Aug,"2020",Aug_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,214,7,Sep,"2020",Sep_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,334,9,Oct,"2020",Oct_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,496,15,Nov,"2020",Nov_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,689,17,Dec,"2020",Dec_2020
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,977,23,Jan,"2021",Jan_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,1248,27,Feb,"2021",Feb_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,1391,31,Mar,"2021",Mar_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,1468,32,Apr,"2021",Apr_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,1546,37,May,"2021",May_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,2016,42,Jun,"2021",Jun_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,2900,53,Jul,"2021",Jul_2021
-3630085.88131596,683186.166934941,25545,"3174051004",GROGOL UTARA,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,52471,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,3012,57,Aug,"2021",Aug_2021
-3630803.96718555,678257.360879963,25547,"3174051006",KEBAYORAN LAMA SELATAN,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,50130,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,3,0,Mar,"2020",Mar_2020
-3630803.96718555,678257.360879963,25547,"3174051006",KEBAYORAN LAMA SELATAN,317405,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,50130,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,8,3,Apr,"2020",Apr_2020
